vol_id,page_seq,entity,type
ucbk.ark:/28722/h26w96n2b,00000444,Fawcett,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Snape,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Snape,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Snape,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Karkaroff,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Hogwarts,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000444,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Snape,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Karkaroff,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Karkaroff,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Hufflepuff,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Karkaroff,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,Snape,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000444,His,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Fleur,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000445,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Roger Davies,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Fleur,LOCATION
ucbk.ark:/28722/h26w96n2b,00000445,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Momen,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Davies,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Britain,LOCATION
ucbk.ark:/28722/h26w96n2b,00000445,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,407%,PERCENT
ucbk.ark:/28722/h26w96n2b,00000445,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Fleur Delacour,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000445,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Dumbledore,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Her,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000446,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Bea,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Roger Davies,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Parvati,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Fleur,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Moi,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Dursleys,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,409%,PERCENT
ucbk.ark:/28722/h26w96n2b,00000447,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Roger,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Fleur,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Krum,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Great Hall,LOCATION
ucbk.ark:/28722/h26w96n2b,00000447,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Beauxbatons,MISC
ucbk.ark:/28722/h26w96n2b,00000447,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,Padma,PERSON
ucbk.ark:/28722/h26w96n2b,00000447,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Britain,LOCATION
ucbk.ark:/28722/h26w96n2b,00000448,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,TT YH 'T EL EE,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000448,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Engorgement Charm,MISC
ucbk.ark:/28722/h26w96n2b,00000448,Cho,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,midnight,TIME
ucbk.ark:/28722/h26w96n2b,00000448,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000448,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Krum,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Cho,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,451%,PERCENT
ucbk.ark:/28722/h26w96n2b,00000449,Cedric Diggory,PERSON
ucbk.ark:/28722/h26w96n2b,00000449,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Cho,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Gryffindor Tower,LOCATION
ucbk.ark:/28722/h26w96n2b,00000450,Cho,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Vi,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000450,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,SCO,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000451,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Crookshanks,MISC
ucbk.ark:/28722/h26w96n2b,00000451,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Madame Maxime,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Boxing Day,MISC
ucbk.ark:/28722/h26w96n2b,00000451,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,Gryffindor,MISC
ucbk.ark:/28722/h26w96n2b,00000451,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000451,RITA SKEETER,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,February,DATE
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Christmas,DATE
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,Cedric,PERSON
ucbk.ark:/28722/h26w96n2b,00000452,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Cho,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Hagrid,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000453,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Slytherins,MISC
ucbk.ark:/28722/h26w96n2b,00000453,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Draco Malfoy,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000453,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Beauxbatons,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000454,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Beauxbatons,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000454,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Hagrid,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000454,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,She,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Hermione,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Lavender Brown,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,she,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Grubbly-Plank,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000454,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Ron,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Mad-Eye Moody,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Malfoy,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,DUMBLEDORE,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Rubeus Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Neville,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Hogwarts School of Witchcraft and Wizardry,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Dean,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Potter,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Albus Dumbledore,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Hogwarts,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,September,DATE
ucbk.ark:/28722/h26w96n2b,00000455,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Potter,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Harry,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Seamus,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Malfoy,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Moody,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,Defense Against the Dark Arts,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Rita Skeeter,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Ministry of Magic,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,Moody,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000455,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,Dumbledore,PERSON
ucbk.ark:/28722/h26w96n2b,00000455,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Dumbledore,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Draco Malfoy,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Control of Magical Creatures,ORGANIZATION
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Care of Magical Creatures,MISC
ucbk.ark:/28722/h26w96n2b,00000456,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,him,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Blast-Ended Skrewts,MISC
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Vincent Crabbe,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,Dumbledore,PERSON
ucbk.ark:/28722/h26w96n2b,00000456,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,Hagrid,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,He,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,he,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,her,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,Fridwulfa,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,his,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,Rira,PERSON
ucbk.ark:/28722/h26w96n2b,00000457,his,PERSON
